variant,count
"('created', 'commented', 'commented', 'mentioned', 'subscribed', 'commented', 'commented', 'mentioned', 'subscribed', 'head_ref_force_pushed', 'renamed', 'head_ref_force_pushed', 'reviewed', 'head_ref_force_pushed', 'committed', 'committed', 'head_ref_force_pushed', 'committed', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'reviewed', 'merged', 'closed', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed')",1
"('created', 'commented', 'commented', 'mentioned', 'subscribed', 'commented', 'labeled', 'subscribed', 'subscribed', 'unlabeled', 'labeled', 'review_requested', 'commented', 'mentioned', 'subscribed', 'reviewed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'reviewed', 'unlabeled', 'labeled', 'commented', 'merged', 'closed', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'commented', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'ready_for_review', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'committed', 'merged', 'closed', 'cross_referenced')",1
"('created', 'commented', 'commented', 'mentioned', 'subscribed', 'committed', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'commented', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'commented', 'mentioned', 'subscribed', 'committed', 'commented', 'reviewed', 'merged', 'closed')",1
"('created', 'commented', 'commented', 'renamed', 'labeled', 'renamed', 'commented', 'commented', 'mentioned', 'subscribed', 'cross_referenced', 'closed')",1
"('created', 'commented', 'commented', 'reviewed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'commented', 'committed', 'committed', 'committed', 'commented', 'mentioned', 'subscribed', 'commented', 'merged', 'closed')",1
"('created', 'commented', 'commented', 'reviewed', 'labeled', 'unlabeled', 'labeled', 'labeled', 'unlabeled', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'review_requested', 'labeled', 'unlabeled', 'reviewed', 'labeled', 'unlabeled', 'reviewed', 'review_requested', 'commented', 'mentioned', 'subscribed', 'unlabeled', 'labeled', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'reviewed', 'unlabeled', 'labeled', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'committed', 'commented', 'ready_for_review', 'commented', 'merged', 'closed', 'commented', 'cross_referenced')",1
"('created', 'commented', 'committed', 'committed', 'committed', 'commented', 'mentioned', 'subscribed', 'review_requested', 'reviewed', 'merged', 'closed', 'cross_referenced')",1
"('created', 'commented', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'reviewed', 'commented', 'mentioned', 'subscribed', 'labeled', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'cross_referenced', 'labeled', 'cross_referenced', 'commented', 'reviewed', 'cross_referenced', 'commented', 'cross_referenced', 'commented', 'mentioned', 'subscribed', 'commented', 'commented', 'commented', 'closed')",1
"('created', 'commented', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'committed', 'committed', 'commented', 'merged', 'closed', 'commented', 'head_ref_deleted', 'cross_referenced', 'cross_referenced')",1
"('created', 'commented', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'committed', 'merged', 'closed')",1
"('created', 'commented', 'convert_to_draft', 'commented', 'committed', 'ready_for_review', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'commented', 'convert_to_draft', 'cross_referenced', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'cross_referenced', 'committed', 'committed', 'head_ref_force_pushed', 'review_requested', 'commented', 'cross_referenced', 'reviewed', 'merged', 'closed', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'commented', 'cross_referenced', 'review_requested', 'labeled', 'commented', 'commented', 'mentioned', 'committed', 'head_ref_force_pushed', 'commented', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'cross_referenced', 'review_requested', 'labeled', 'commented', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'commented', 'closed', 'commented', 'head_ref_deleted')",1
"('created', 'commented', 'cross_referenced', 'reviewed', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'review_requested', 'merged', 'closed')",1
"('created', 'commented', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'labeled', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'commented', 'commented', 'commented', 'head_ref_force_pushed', 'commented', 'commented', 'head_ref_force_pushed', 'commented', 'committed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'commented', 'reviewed', 'commented', 'committed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'merged', 'closed', 'cross_referenced', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'cross_referenced', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'commented', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'base_ref_force_pushed', 'commented', 'base_ref_force_pushed', 'reviewed', 'commented', 'labeled', 'base_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'unlabeled', 'labeled', 'commented', 'cross_referenced', 'reviewed', 'unlabeled', 'labeled', 'labeled', 'reviewed', 'head_ref_force_pushed', 'reviewed', 'unlabeled', 'labeled', 'unlabeled', 'labeled', 'base_ref_force_pushed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'labeled', 'unlabeled', 'unlabeled', 'reviewed', 'commented', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'commented', 'head_ref_force_pushed', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'commented', 'commented', 'reviewed', 'commented', 'mentioned', 'subscribed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'commented', 'review_requested', 'reviewed', 'commented', 'mentioned', 'subscribed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'commented', 'commented', 'mentioned', 'committed', 'head_ref_force_pushed', 'commented', 'mentioned', 'commented', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'commented', 'commented', 'mentioned', 'committed', 'head_ref_force_pushed', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'commented', 'commented', 'mentioned', 'subscribed', 'head_ref_force_pushed', 'reviewed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'commented', 'mentioned', 'subscribed', 'commented', 'committed', 'committed', 'head_ref_force_pushed', 'review_requested', 'review_requested', 'labeled', 'unlabeled', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'mentioned', 'committed', 'head_ref_force_pushed', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'commented', 'mentioned', 'committed', 'head_ref_force_pushed', 'commented', 'reviewed', 'merged', 'closed', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'commented', 'labeled', 'commented', 'mentioned', 'head_ref_force_pushed', 'commented', 'committed', 'head_ref_force_pushed', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'commented', 'mentioned', 'subscribed', 'milestoned', 'commented', 'labeled', 'unlabeled', 'unlabeled', 'labeled', 'cross_referenced', 'labeled', 'demilestoned', 'commented', 'cross_referenced', 'cross_referenced', 'commented', 'commented', 'commented', 'cross_referenced', 'cross_referenced', 'commented', 'mentioned', 'subscribed', 'commented', 'cross_referenced', 'commented', 'commented', 'closed', 'cross_referenced')",1
"('created', 'commented', 'labeled', 'commented', 'referenced', 'cross_referenced', 'referenced', 'referenced', 'closed')",1
"('created', 'commented', 'labeled', 'cross_referenced', 'referenced', 'cross_referenced', 'commented', 'mentioned', 'subscribed', 'commented', 'closed')",1
"('created', 'commented', 'labeled', 'head_ref_force_pushed', 'review_requested', 'commented', 'mentioned', 'subscribed', 'commented', 'commented', 'commented', 'commented', 'mentioned', 'commented', 'commented', 'mentioned', 'committed', 'head_ref_force_pushed', 'commented', 'closed', 'head_ref_deleted')",1
"('created', 'commented', 'labeled', 'labeled', 'commented', 'closed')",1
"('created', 'commented', 'labeled', 'labeled', 'commented', 'commented', 'milestoned', 'commented', 'commented', 'commented', 'mentioned', 'subscribed', 'commented', 'unlabeled', 'assigned', 'cross_referenced', 'cross_referenced', 'cross_referenced', 'commented', 'mentioned', 'subscribed', 'commented', 'closed')",1
"('created', 'commented', 'labeled', 'labeled', 'labeled', 'labeled', 'unlabeled', 'commented', 'mentioned', 'subscribed', 'commented', 'cross_referenced', 'cross_referenced', 'commented', 'closed')",1
"('created', 'commented', 'labeled', 'labeled', 'labeled', 'unlabeled', 'assigned', 'unassigned', 'commented', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'unlabeled', 'labeled', 'unlabeled', 'commented', 'closed')",1
"('created', 'commented', 'labeled', 'referenced', 'cross_referenced', 'referenced', 'commented', 'milestoned', 'labeled', 'referenced', 'cross_referenced', 'referenced', 'referenced', 'commented', 'closed', 'referenced')",1
"('created', 'commented', 'mentioned', 'subscribed', 'closed')",1
"('created', 'commented', 'mentioned', 'subscribed', 'commented', 'commented', 'commented', 'commented', 'commented', 'commented', 'commented', 'cross_referenced', 'commented', 'closed')",1
"('created', 'commented', 'mentioned', 'subscribed', 'commented', 'commented', 'commented', 'committed', 'merged', 'closed')",1
"('created', 'commented', 'mentioned', 'subscribed', 'commented', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'reviewed', 'assigned', 'labeled', 'labeled', 'unlabeled', 'referenced', 'referenced', 'cross_referenced', 'referenced', 'closed')",1
"('created', 'commented', 'mentioned', 'subscribed', 'commented', 'labeled', 'labeled', 'unlabeled', 'commented', 'cross_referenced', 'cross_referenced', 'closed', 'commented', 'commented', 'commented', 'commented', 'cross_referenced', 'referenced', 'cross_referenced', 'referenced', 'referenced', 'referenced', 'referenced', 'referenced', 'referenced')",1
"('created', 'commented', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'cross_referenced', 'commented', 'commented', 'mentioned', 'subscribed', 'head_ref_force_pushed', 'commented', 'reviewed', 'commented', 'commented', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'committed', 'committed', 'committed', 'cross_referenced', 'committed', 'review_requested', 'commented', 'mentioned', 'subscribed', 'cross_referenced', 'commented', 'mentioned', 'subscribed', 'reviewed', 'review_request_removed', 'review_requested', 'review_request_removed', 'review_requested', 'review_request_removed', 'review_requested', 'review_request_removed', 'review_requested', 'review_request_removed', 'review_requested', 'cross_referenced', 'commented', 'reviewed', 'commented', 'mentioned', 'subscribed', 'cross_referenced', 'commented', 'reviewed', 'merged', 'closed', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'commented', 'mentioned', 'subscribed', 'convert_to_draft', 'commented', 'mentioned', 'subscribed', 'reviewed', 'ready_for_review', 'convert_to_draft', 'head_ref_force_pushed', 'commented', 'ready_for_review', 'closed', 'reopened', 'commented', 'reviewed', 'committed', 'committed', 'head_ref_force_pushed', 'reviewed', 'merged', 'closed', 'commented', 'mentioned', 'subscribed', 'cross_referenced', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed')",1
"('created', 'commented', 'mentioned', 'subscribed', 'cross_referenced', 'closed')",1
"('created', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'commented', 'commented', 'labeled', 'labeled', 'commented', 'closed')",1
