issue_id,category,commit_count
82082,other,0
82197,other,0
82843,other,0
83009,other,0
83520,other,0
83707,other,0
83764,other,0
83791,other,0
83962,other,0
84111,other,0
84563,other,0
84628,other,0
84873,other,0
85064,other,0
85089,other,0
85124,other,0
86052,other,0
86447,other,0
86491,other,0
8650,other,0
87035,other,0
87275,other,0
87483,other,0
87505,other,0
87540,other,0
87714,other,0
88188,other,0
88639,other,0
88708,other,0
89345,other,0
89370,other,0
89849,other,0
89910,other,0
90285,other,0
90927,other,0
91024,other,0
91101,other,0
91420,other,0
9209,other,0
92146,other,0
92185,other,0
92279,other,0
92402,other,0
92735,other,0
93631,other,0
93658,other,0
94006,other,0
94060,other,0
94349,other,0
94389,other,0
94529,other,0
94562,other,0
94728,other,0
94890,other,0
9498,other,0
95131,other,0
95160,other,0
95446,other,0
95474,other,0
95898,other,0
96352,other,0
96476,other,0
96511,other,0
96565,other,0
96612,other,0
9692,other,0
97249,other,0
97392,other,0
97744,other,0
97854,other,0
97994,other,0
98189,other,0
98534,other,0
98716,other,0
98747,other,0
98774,other,0
9889,other,0
98920,other,0
98955,other,0
99024,other,0
99047,other,0
99446,other,0
99684,other,0
